,ETF_1,ETF_2,ETF_3,ETF_4,ETF_5,ETF_6,ETF_7,ETF_8,ETF_9,ETF_10,ETF_11,ETF_12,ETF_13,ETF_14,ETF_15,ETF_16,ETF_17,ETF_18,ETF_19,ETF_20,ETF_21,ETF_22,ETF_23,ETF_24,ETF_25,ETF_26,ETF_27,ETF_28,ETF_29,ETF_30,ETF_31,ETF_32,ETF_33,ETF_34,ETF_35,ETF_36,ETF_37,ETF_38,ETF_39,ETF_40,ETF_41,ETF_42,ETF_43,ETF_44,ETF_45,ETF_46,ETF_47,ETF_48,ETF_49,ETF_50,ETF_51,ETF_52,ETF_53,ETF_54,ETF_55,ETF_56,ETF_57,ETF_58,ETF_59,ETF_60,ETF_61,ETF_62,ETF_63,ETF_64,ETF_65,ETF_66,ETF_67,ETF_68,ETF_69,ETF_70,ETF_71,ETF_72,ETF_73,ETF_74,ETF_75,ETF_76,ETF_77,ETF_78,ETF_79,ETF_80,ETF_81,ETF_82,ETF_83,ETF_84,ETF_85,ETF_86,ETF_87,ETF_88,ETF_89,ETF_90,ETF_91,ETF_92,ETF_93,ETF_94,ETF_95,ETF_96,ETF_97,ETF_98,ETF_99,ETF_100,ETF_101
2022-03-24,85.65069396001651,110.96681872955756,108.7471860112036,75.46361913218695,110.21451738985849,95.16464865983649,115.18227058229701,128.14568510433187,98.06563744599406,108.0234386411087,92.0260310695091,126.31966609378837,146.58927620891563,112.22500753320121,110.46530277649072,94.31820260342042,101.22074436231078,119.2049104780824,114.87703299051252,92.88831077630235,89.6425636568107,99.49654132829676,97.09947263138753,107.325418418666,103.15817055380731,119.61325152409562,96.36026506716473,90.31147409720555,91.24374069562865,84.02066975794982,93.66616019101367,93.77531651028333,99.29912116589907,95.4138014741107,92.8674168711397,122.2128779483932,94.17471903955735,88.85924642174471,91.50653083388356,116.12020897073707,223.6040483831153,97.68303970862176,90.70830695646059,99.68024786513939,96.4447529584642,99.98777982845037,99.53488510030863,115.663582457246,88.83159230551065,114.79924841772153,98.3252513581803,98.6318558782747,80.60156289786842,93.98878411355334,87.07436558722344,107.85776017093733,114.83032169852768,86.58134970294942,115.5177822216994,99.79220676416458,81.15142751454417,86.31882202304737,113.90096284830439,71.69911132443164,103.35780722559964,105.08669757312788,117.1808764383976,122.71534408909599,103.32140905528412,121.7622943076836,108.0362577666502,94.79628146252263,121.92515537985422,91.56373749111546,104.19811477130828,114.52889592486525,77.71627413308971,111.97709891763132,123.65971207639952,117.95521004207973,118.92092049274261,110.42378098510399,115.85920578616424,137.09144326110908,127.23418028807251,61.8295380611581,95.54102198029233,110.03481312205186,82.61089872715141,121.7155188508297,112.62218771261526,98.72887290409686,106.29793729746511,131.07973265281794,121.25906855203161,110.75406355391856,113.08351320059532,108.8672475653511,117.01318748067015,128.0778623997732,101.98820062751787
2022-03-25,85.22304941125967,111.27560681700808,108.54824354745826,74.67512508324653,110.13936936119856,95.10297009210389,114.80895549691219,128.0350446404935,98.22888666844926,107.67843181056631,91.8479228377131,125.75497176528359,148.93636386202104,112.35408250508951,110.63727412054034,92.9091851355059,100.67471078339541,119.14093199020326,115.2582592802321,92.75201098059243,88.97362935559421,101.01565587656425,96.83578832515002,107.47107483441889,103.29900959166757,121.13718334681897,96.22602542920768,89.38265673792938,91.00754661046987,83.7247102486421,93.47514651617105,93.63263282707186,99.29336209577498,95.25457517814141,92.18207970217446,122.85111017301928,93.97531580628443,88.64444208430074,91.32317611963633,116.32769487459021,230.56200115197893,97.754834366636,90.52542730533868,100.13415853295584,96.14318952022789,99.9592960462354,99.53933359562981,116.11905239336562,88.42958295573285,114.69160783836418,97.7778944850002,98.49170238603632,79.2194564374756,93.14135201786968,86.54652925728641,107.96553493637413,114.78589433660403,84.9663430505974,115.67201244298056,99.70473570679384,80.55212601905274,85.60179257362356,113.79490797360926,69.23896072849611,103.58932431010338,104.65840661244287,117.19794135099811,123.21755648473972,102.64703375692186,122.39141523870703,108.21714462909578,94.8410877328474,122.21394491096332,90.70540519196273,104.32961665543192,114.9326740070083,77.44219478443122,111.91441347319153,124.28672391880174,118.28328935168675,119.17517644692866,110.89760117021221,116.158748672549,138.88495770745442,127.47370124615634,59.80091086532206,95.52841491349108,111.34990950172482,81.31092180181979,122.2007460528387,112.57298589676074,98.69638045298959,105.91146355504097,131.70465450725797,121.73751575933719,110.87847853809157,112.99912603822258,108.95112063743534,116.9229118893511,128.2928099598207,101.77470800979175
2022-03-28,85.73374985710186,111.41977965226373,109.37123710800482,74.89754273321836,109.37709194404498,93.38135154713856,114.48747090886302,128.07192479510627,96.27622894296128,107.64067051009974,91.74588618614784,126.51608151239873,147.15660397653463,112.76684681020987,110.76424778130234,93.23781361460841,100.90503990835971,119.53448209278777,115.64961783014354,92.6979060265577,89.2926443498357,101.2670873078764,96.77214038916166,106.77302333250886,103.21460694822716,121.28426962979464,96.01995187127362,89.56681880054448,90.79680864090122,83.73328878514378,93.31018016062514,93.5781092855766,99.3008488869363,95.0314177627975,92.20746256028428,123.74433114054371,93.72295157344477,88.51886993505933,91.22483322189201,116.68835304644793,224.7445075290052,97.8693198266738,90.4902581416614,100.25152817100252,96.14370589597833,99.96648438244105,99.5479340199174,115.85837463118395,88.22319015819635,115.22600718111003,98.24793282332277,98.40558926854816,80.44114235272149,93.23517639413124,86.27254284306251,107.9551656975783,115.11009400469561,84.41307812891071,116.41734959285836,99.7708337456215,80.73443857820223,86.06134832711686,113.76671176512907,70.41630810176025,104.3963961046846,105.02697441142989,117.83516070105763,124.27435404558413,102.61634108857035,123.29447771627214,108.8496744036476,93.27580429489164,122.39971121046888,90.64171846971355,104.85893936547579,115.39337234742702,76.74759172925259,111.4296460361904,125.17490408485669,118.98580700378004,119.01269524080098,111.73421870971477,116.63881986241557,140.06759641595684,127.53843664023306,60.709607460420735,93.95752293264043,109.81005263553949,81.32931917255488,123.07053091287142,113.08153279031953,98.62411276000965,105.84542343938993,130.97136002631999,122.68486052202833,111.43362052782506,112.56227988154357,109.53823214202507,118.77014831388041,127.43893268327817,101.81543939268583
2022-03-29,87.50801979343345,114.48614219314855,115.76566671901993,76.11934563958948,110.30391763085045,94.62444375452758,116.22599451884022,130.53591027639524,97.15017521144996,107.3818831676533,91.43395797132031,133.80800392830838,143.95948998419647,114.50998669746912,113.19100402751542,94.39685394628539,103.49670322245801,120.5516687168808,117.0978977713207,92.6675019152196,90.08547839113392,103.08986588337633,96.79941807601382,107.73078297194053,104.2019919023852,122.2368908121849,95.72543279936787,89.99919929537994,90.32667607576256,83.17613541445618,92.9889298892989,93.56464714568885,99.28752075322055,94.68568273752368,92.4359082832727,125.21184018433502,93.31201633601141,88.06919222362346,90.83205489892808,118.51704236854341,223.47897638443183,98.19239578773792,90.0506435956953,100.54319706346966,96.32606030383549,99.99335078900975,99.55188823798065,117.90942163911886,88.67807995545103,117.4176150194742,101.75527662529396,99.08131362924613,82.1851145578108,93.67675350442656,86.69518316486959,107.91719958702672,117.00065836547412,84.30374244200598,118.35470336823118,101.98135797827075,83.16791491119768,88.67978622724489,116.89382212949835,71.68604529433419,107.31464466984531,107.11398544866613,121.39552201179806,125.92593641096488,102.22496778940929,123.97649770455878,112.39247280954623,94.83949206794979,124.06525345472588,91.57705021604973,107.82380957643133,117.91920880840996,78.95500530692857,112.49529859166702,126.70924942688475,120.57627843948363,120.03354965572498,114.25748877932766,118.51355427787043,144.21534116185816,131.05033176889464,61.95532422468011,95.57104738224548,112.2780613962478,82.07082675913165,124.6941476218193,115.63503015533165,98.51487089852833,106.7589244710646,132.16125911522968,124.32932987488026,114.73275376578651,113.72146936957084,112.72074926611062,120.7664509154335,129.18459613222126,102.41524372004811
2022-03-30,86.23791781665643,112.7216388362885,113.42652217161405,76.38573453322176,109.85864396677938,94.71178722963883,115.77171545395724,128.2071520286865,98.58634617279085,107.6634389847838,91.28667783425253,130.88632457647927,145.6366509734484,114.25606269583261,112.64969526321416,95.50224064872114,102.22958592965442,121.71725296395536,117.59437852072293,92.61044433094995,90.4726297677459,102.89920697811591,96.89034369885434,108.91802017203946,104.51591934634563,123.28483963008946,95.48344228144529,90.35150932820882,90.12528275622064,83.11834316855018,92.8196223138702,93.49759893922837,99.27698988213652,94.42690778322711,92.6643540062611,124.38697899260664,93.0339905879178,87.93006878568497,90.66356678313332,118.35683668006924,224.98806878959928,98.26187448904204,89.8923823591475,100.67521882798252,96.48768591371213,100.01904909094503,99.55623787785025,117.99822395370822,89.09465421387826,116.8193159688413,100.67165006506427,99.33648964270085,82.5447168732989,94.00901230476569,87.10376468659335,108.30518874259917,116.62362615887872,86.84546783818318,117.89005215072736,101.46800973659732,82.8177018529105,87.3470467071202,116.97423353886782,72.60519943187947,105.7628326034339,106.13663735502284,120.50737087872663,125.07353419941855,102.65048737840604,124.25610700723585,111.20091649343638,95.0890540579354,123.83649320817317,92.6127914979072,106.90108627186633,117.47274053256015,80.26830218591716,112.11918592502823,125.9208447659433,119.88445902574709,120.69448745000271,113.43192090544117,118.05105663967025,142.98881255430254,129.67470464476452,62.541747993927565,95.77797051438633,112.492920539742,83.25917218068089,123.8902555542133,114.9096877606639,98.40618925172126,107.8165365484499,132.88412070898988,123.45163004841383,113.49909051481393,113.32216853899278,111.59778202320487,119.43983159701423,129.5244576246533,102.50688933155982
2022-03-31,84.25087546981408,110.82910139438799,111.40777969739804,76.78745240006147,108.89381238042179,94.08672254993273,113.83366136730885,125.86637979121754,97.72436213180967,107.95629312048389,91.86780912980538,127.74367787871348,145.3214075906635,112.74960619118899,111.56618669137826,94.91936713105508,100.8638877713661,121.88545169525776,116.4791966333539,93.1050497957099,90.57624678703905,101.77531245221115,96.88125113657028,108.06881578585758,104.01706193138443,122.69518415268145,95.85608074132605,90.47962206741933,90.92602259471931,84.30376146250501,93.20164966355546,93.95947408406825,99.26761082507731,94.88662752604183,92.65589305355783,122.44227070984232,93.61227166418826,88.83247207625672,91.32478143308425,116.81339163257411,221.61112482514605,98.2307634705692,90.60279946542872,100.50175901830752,96.4896776487494,100.01482594342421,99.5527779370449,116.62322037296973,89.28805475547841,115.94944315968841,99.47598457130519,99.35643625256802,81.43139263140621,94.03354436644875,87.46892600001695,108.50763384176625,115.93139983052762,86.23819372176044,116.32258949927459,100.8137578911955,82.02503855226053,85.88459611423482,115.71747167035267,71.73454597400628,104.37777759788884,105.34241829310544,119.0805114819713,123.24558299385399,102.30593293178484,122.80705068863239,109.78224667225597,94.62701333018455,122.79422799500837,92.07317485925742,105.44683014155791,116.11910564044182,79.9875052061641,111.10368172510343,123.95577213175117,118.2369303188075,119.72678258482381,112.20988050575897,116.39784709525671,141.00600425761877,129.37368506230783,61.62914769030579,95.33025240634171,112.46737507475515,82.42209181223456,121.97030431487968,113.70847155327824,98.51711175722536,107.11939613073484,131.16424712646744,121.52211805491918,111.87574037272712,112.20083875180651,110.16728018265691,117.59454557106275,130.56433572282992,102.58974066721939
2022-04-01,84.41955359788346,110.45575830607676,111.61614575153133,77.12684209627568,108.01492595327868,92.47604263686225,113.56841117506174,123.64910019267927,100.12032593551655,107.60857984861113,91.59443774331399,129.46231279155415,146.22935266164154,112.92654455122944,111.6940513953737,95.58089199158613,100.05036530199219,123.2424671541429,117.22835062129118,92.98614657814096,90.42539758228837,102.80129568614366,96.64484451718494,107.31167724736856,104.29244130237056,122.7128738170037,95.71510667337117,89.96717111057731,90.55062544709318,83.47028891607934,93.12350770566529,93.86107671619783,99.25740904371463,94.70093512151423,92.16515779676791,122.83973214547457,93.36443134589187,88.25687053853713,90.93203800823875,116.75360755858253,225.5903892043117,98.2241243946668,90.15615108672718,100.6008898114302,96.22049834685991,99.9728640308236,99.53369883488963,116.25368816064626,88.7743691920193,116.32219145569621,98.54203502383744,99.20011458316858,82.07533824120233,93.6879435676504,86.80727665400558,108.31004677179877,116.57559657842071,87.00683677367513,116.28272490818073,101.63107795214819,83.62021339456857,86.08723487168068,116.6288009765403,71.84111495376666,104.60767568180162,105.3368089353769,119.4613693041006,123.80441459982957,101.90770809322773,123.91982014320531,109.93958953038324,93.3849477738879,123.60218971687539,92.41789546126336,105.83028521543103,116.35034418968675,80.83056790853274,110.93234151030131,124.37848174939721,118.61850082019826,120.08079369994286,112.75078794639333,116.55155591974588,143.58416261356885,130.0631170092248,62.025590978095856,94.02955045000796,115.04885322645164,82.48445578082809,122.4120605774405,114.29274311655064,98.45940964577626,107.02205002490248,131.26251036616523,121.98050134707968,112.33896286322768,112.01944452678066,110.57266669773077,117.77453949696432,131.6151950392089,102.43190655850479
2022-04-04,87.17229665886656,112.81631950421759,113.29459190618293,78.48696231280204,108.39887191579966,93.04191244954983,113.87600654487065,125.1910818086486,99.805086057672,108.31655053312598,91.8289049426554,129.1922415909649,146.0412546852117,113.89991989083595,111.94309797911394,97.20757247812699,101.28738625580046,125.47285907588105,117.28407805234654,93.24286580694584,90.62955248916725,103.36076041126715,96.73577014002545,108.90977546926099,104.83009873849541,122.47930473067485,95.8277961353351,89.88710064857074,90.84578749621382,83.9195333276143,93.31018016062514,94.07478349954138,99.27188899145519,94.84662761197076,92.25822827650394,123.82903423448775,93.56789050254841,88.59881784934484,91.17649932786223,117.48195732276757,226.8197152966346,98.2138569865852,90.31441232327496,101.20391639130337,96.3725341213719,100.01338827618306,99.54170612646776,116.79509582056204,88.84612147205297,117.14299841772153,99.34206303357082,99.38121574147787,84.14948818207024,93.82609780976033,86.8231728977995,108.3390724756721,117.39990425303135,86.92384703542213,117.15255721549099,101.86222318972511,84.3465812191642,88.13978734064466,116.44894861792166,74.41167747949123,105.12656537119638,106.74772738521439,120.26884994124242,124.36919122289002,101.80318033975837,122.9940866410988,111.21354986160719,93.9230059773607,124.90066099813558,93.65022507530715,106.5032654459461,116.80036998167878,82.92512528381991,111.39203476952652,125.38544227868249,119.55637971614007,120.41565182416277,111.92548315978344,117.48048857744301,142.33285263443895,130.9273345201489,64.23162003903708,94.53001240895576,116.94020776978188,83.70226817753776,123.50835191144009,115.3090681252955,98.48405909144385,107.933804648034,132.6016401792645,123.06491737621866,113.26890337448134,112.4964408288355,111.37412049764689,120.13911914427655,131.3453207854888,102.68861841347794
2022-04-05,85.77667762413473,110.90333964537786,110.8957646196534,78.77640409146018,108.16522201059846,92.12501293594123,113.29740203866623,121.07503303777335,98.33302841380862,107.71224084750278,91.07800202683867,126.41787380309356,145.90059490811606,112.80442094793395,110.95136686032006,96.66432948205956,98.8161082976835,125.8457594512166,117.5196531018078,92.80045007660878,89.4873923681037,103.51150010823864,96.55391889434442,108.78198257619479,104.88048837637028,122.80132213861489,95.41744486746643,88.83017055008408,89.86008803304784,82.17109213799705,92.8543520729325,93.64508249404327,99.26300356897804,94.34729463524245,91.61519587105508,122.26487608393575,92.92487064919344,87.34351836938141,90.27019519215601,116.41053293789881,222.45371513206615,98.19787688528525,89.27340507842725,101.12554277734111,96.11464131802698,100.00008985420257,99.5399267283393,116.19926093557537,88.14634462789874,117.53514483933789,96.97144757803336,99.07612926809122,83.07690566592916,93.03891990066668,85.98664602447852,108.34870688652174,118.01288177362673,86.96534190454862,116.09647231044713,101.28396429914308,83.80949178272378,86.69459444413516,115.57567839149333,74.41167747949123,104.44010912063983,104.83064689093098,118.85517706786018,123.13291076529356,100.98238820153774,123.21701838242242,110.21982060617196,93.30861116518642,125.16835915899513,93.32897097149046,106.1242306034721,115.96613244632597,82.97953809568594,111.08696560658615,123.82570763401395,118.36887525854075,121.28870899264844,111.12832871176684,116.27017782119658,140.82895180769657,129.2798187408966,63.65994361309911,93.83232704069175,113.34364393186293,83.5298318043767,121.89169055280392,115.05729320822746,98.37089572724268,108.76347806963643,132.04366672796996,121.3972973520455,112.31514147187717,112.18480564006245,110.58664554307813,117.46978971917045,128.72948335531635,102.42502156622582
2022-04-06,83.29246641018881,106.72985883973145,107.79330925082456,77.35438260958658,106.53701472296723,90.67742936976094,111.5426178805053,117.75470154217999,97.76939640007318,107.58813118078169,90.80254648746426,122.6614289221704,145.31754634188047,111.43279649577528,109.45263214171152,95.75709538761699,96.05860801361092,124.64883779792981,118.33276698220635,92.59352655771194,88.90410877640109,100.9026507545922,96.60847426804874,107.0670843982741,104.23928023441259,123.422098321775,95.35054952948782,88.52590279445913,89.514013752747,81.27350631876939,92.71543303668331,93.50573622155606,99.25971267176428,94.23562999864662,91.62365682375835,121.0417656060366,92.7493349650625,86.80978984483306,89.92110931347025,114.7385325940427,221.17008146136757,98.16012679091003,89.00260251811213,100.85753096406415,96.09922381347917,100.02462005150443,99.54556148907943,115.09352888939816,87.76161658691113,115.79539922103214,94.8222840770501,98.38098552069438,81.27380137276981,92.77466225376482,85.56982898581587,108.36842476974371,116.07728968116884,86.68409890269123,114.50123514880602,100.64435692940967,83.36199731935683,84.32889829093136,114.48762963874043,72.49555609209617,102.46573789999434,102.09592001715804,116.34779843235508,122.15764486732705,100.53405799967356,125.1251629479889,106.7522481652904,91.71907362078704,123.69223364370997,92.26931191263242,103.81023946603605,113.62528682473895,82.02026037538123,109.6368423252121,122.62275950539859,117.03872762285143,120.87420634793962,110.42799038152918,114.85654472022327,142.72905600888546,126.31170092247937,62.177835610496636,92.27254986159241,112.25073368951765,82.25027907875945,120.58920968916905,112.99158572071048,98.35576993103757,107.20930382980924,130.52365167873242,120.10529697005943,109.69077503673545,110.72260381327577,108.21956106425608,114.91957392149925,127.56250744271121,101.94052639526683
2022-04-07,82.28133085409924,105.61951282492683,106.96717449348202,76.5774150031591,104.85309424167436,89.62351236675981,111.61003140318368,116.93607386782047,98.38791392825478,107.40817431200544,90.65717682387258,122.04763073901302,146.50046748690622,111.33106765672122,109.07260220265886,94.12126939609182,95.48217099020026,123.31958078716907,120.27816093904774,92.41796475995913,88.6016758951163,99.9862963911844,96.6903073286052,106.21513177783274,103.23451085518774,123.05389123477133,95.22798290352705,88.27768436223877,89.33549871430506,81.1570188231151,92.5808552203169,93.3162537902111,99.2392268366086,94.10570546572403,91.65750063457145,121.57072479318006,92.60281473282969,86.6644065555414,89.79481302286106,114.5587896264863,223.44441701637456,98.11689559898747,88.8654427797707,100.89858744343287,96.16745918049692,100.03144897089983,99.52974461682639,114.78128849293878,87.58950047009805,116.16700645082766,93.5828533748811,98.14004453278363,80.40917141515253,92.5762538250649,85.40499615079098,108.50383723071108,116.15413700990166,85.57691041060161,114.6417414944647,100.20423106607824,83.6569641475987,83.89021878305405,114.44040389038057,71.29944452145068,101.93308670557666,102.05170507976837,115.78310496084765,122.6958104615315,100.38688916158881,127.44516445939054,106.27476427283482,90.16700228818348,123.54364764432378,90.94565474914539,103.61243411092572,113.40649958199182,83.08231785143286,107.98612562163065,123.15519248357862,117.20989943655944,120.44741386740384,109.98442523322687,114.94550689444269,141.35115203520746,125.45719372066678,61.27000650618087,90.75027227404985,111.41367415076182,80.82697740553417,121.01485882469223,112.91778299692872,98.30927211307373,105.94160527286016,129.7814447623914,120.58731323919369,109.04034748159992,109.05435179970556,107.7209822468664,115.18085767384319,126.42561141486301,101.82695295120277
2022-04-08,81.19717143343746,105.5990704079876,108.38385424846865,75.81069312340978,105.35667241074013,89.73900444996377,112.82618490275854,114.80652433404288,100.45386098484315,107.53640807980136,90.53707751398771,125.01841394549473,148.80315077900696,111.29928122236295,109.01646647895356,94.49135749778983,94.18096498690196,124.61845970007101,120.83796831464923,92.30999425434115,87.71610066670263,100.91536134827622,96.57210401891253,106.17116002968093,102.53333904415895,123.28680514834748,95.11080382156455,87.829289775002,89.19307335872502,81.16492010673505,92.37247666594313,93.19858193793316,99.23108186600453,93.98158113516406,91.3782891953634,121.22969544263273,92.46818927590458,86.55320627476247,89.7158734789655,114.60567909628362,230.28388052332758,98.1158148191894,88.75290145600339,100.4787124443868,95.9646710465166,100.01150133792908,99.5248018442473,115.37998796871868,87.2056302396812,117.29590129016553,92.89690667506959,97.76457376642959,79.81502124794169,92.07313136703839,85.06465446164312,108.52849479068222,117.58661924706188,85.88384071239446,114.4469931642029,100.46585264491105,83.04204958709448,83.26170461504204,114.09044601064261,70.99757417092329,103.4209482486461,101.26507514889545,117.29102269245539,122.49056582407846,100.5042287366931,128.18197275698552,107.05573612339354,89.96543789831786,125.49189537057944,91.13361237406501,104.95397434055674,115.52855796083173,85.14866117612286,108.17000292532073,122.83017971468956,117.2419941516297,122.32536462506424,111.79341334694371,114.88493663583601,141.4861060105276,126.03333872794951,60.95467360659293,90.55416806352109,111.21841966644357,80.83087515357128,120.63808017688554,114.43996417492781,98.26165386576137,106.17989301630628,129.73757811118804,120.1945235157767,110.74280017866045,109.24014727109251,109.22137831415124,113.56133028328145,125.62455936059229,101.62277532303054
2022-04-11,79.66740312672789,103.44293337923911,107.50431914559448,74.98249688359147,104.57971089603227,88.75256131636138,113.17070526740133,112.22491351114802,100.43767679468596,107.01797420718454,90.00414225385502,125.87773140191506,148.89444173237683,109.82623415884153,107.59658908650249,93.30061274883394,92.16942396221374,124.4269669941352,119.24340386695177,91.8123563585291,86.84586459899676,101.3439466790595,96.60847426804874,105.52807321296068,102.19446872945048,122.31813223351666,94.78889806766756,87.42093041876852,88.58244881387391,80.04203482885819,91.93835467766442,92.7312319395456,99.22803778608181,93.61191490458668,91.2767577629241,119.13434280806054,92.02246669560412,85.80291502755858,89.17484794889798,112.96650138128562,224.03850901012098,98.15379650923563,88.32383765914048,100.00289990002977,95.88817366749237,100.03423445117951,99.523220157022,114.61227763613968,86.76875446441255,116.63218111002922,91.72691677024433,97.09245209738164,78.14432756347504,91.74087256669924,84.62556195153482,108.38238650072074,116.78932821145887,83.13003042957071,112.8422799932034,99.27885852249113,80.75797827622154,82.59616990480433,112.76615248231064,68.25018293767292,102.76282450843095,101.02849223763879,117.43646228848236,120.52304826504584,100.3641621040799,125.66171052880166,105.66061030653145,88.84553644658193,125.21811316060945,89.87922650811738,104.39039483716974,115.15501876589764,87.47161800862546,107.8482176438631,120.75716542541187,115.70857998716212,121.50785113018607,111.39509921021198,113.37899521551566,139.87561542894167,124.72892053730378,58.93211884623726,89.43520083443343,110.91781489241201,78.99222944951326,118.71538340453415,113.8845218006327,98.13784642274922,105.4885092786039,129.18575116706805,118.20568792702136,110.20474744793924,108.86164008403685,108.6435860397931,110.88977183122921,125.56748999019725,101.19093009302841
2022-04-12,79.02138689349947,103.99810638664141,107.94932202502487,74.25846553166784,102.78565968308261,87.74997412811757,113.30316098281465,111.93350441068489,101.2166289035563,107.47330074147902,90.1011422026196,123.76626565185369,149.5133447515976,109.40045517684037,107.46293260148984,93.05612291558698,91.47536553232132,122.86119127895236,117.6830357974019,91.88266087844738,87.01922818880107,99.80000675250291,96.84488088743407,105.27660977821749,102.01886084145656,122.36890812184902,95.00305294159902,87.85331091360398,88.81187608349607,80.0914742892231,92.02517907532017,92.82449194484047,99.23256276975073,93.83795093888091,91.73364920890093,118.70930660357998,92.276273901186,85.96501469892812,89.29803830696663,112.1033443914333,228.53780959433885,98.08786894155374,88.34845607371457,99.84142125626722,96.10527278655533,100.05660814761968,99.53261142492225,113.7385774442121,86.9081486821617,115.9791108812074,91.40422130023516,97.33866531697537,78.59163776078948,92.08733413959175,84.79514387184254,108.3611173140569,116.12832111040548,84.73120545888057,112.1319060502686,99.04533850507607,80.2220898447821,82.2148304848856,112.69444360642268,69.15314367889052,102.2722673293776,100.95293088941315,117.0773234460264,119.94751399202235,100.31965494979158,124.47148174037899,105.96668236266954,87.85003303026339,124.56617349815247,89.72015072712298,104.02241057319351,115.01627563635068,88.02918138947483,106.26436541435079,120.34722469681313,115.18080022822907,120.84372117075849,111.1922589199741,112.90208147838227,140.04878645921974,124.26282569995145,59.473866840164824,88.37601425782069,111.33921605126521,78.97928892603011,118.30977666004078,113.4766848739011,98.22355926791147,105.5308111744274,128.74653470439262,117.80170871246575,109.9708058491873,107.27243086225803,108.39196682354037,110.49377126282735,125.49754395680692,101.4720576349068
2022-04-13,80.20796636702774,104.00456188672749,108.13988796398095,74.68409009408992,104.33353631938776,88.42595467246197,114.38414867561224,114.29048156457462,102.57680453720252,107.83317151964532,90.27377953309764,124.1345445617481,150.42266883999812,110.33916554179031,108.06394126243005,93.45547663323477,93.17949395155718,122.66445927354776,118.43218978533919,91.93596782431051,87.07485030193853,98.71821606817645,96.88125113657028,105.24363096710364,101.66814896184748,122.37021846735438,95.11394655556354,88.02946593001842,89.09253781360968,80.54342771228491,92.10332103321034,92.89172764628545,99.20417878128204,93.98454568303828,91.84364159404349,120.06737771093873,92.470295236123,86.31298740972743,89.51517439985706,112.98525716920456,231.96247840039499,98.00225574183567,88.59112330308785,99.57775929303492,96.11891985995891,100.06146027455851,99.51481744363758,114.00498438798019,86.89063504967527,115.81593841285297,92.3425473685439,97.47196490802592,79.36290126355935,92.16867729148825,84.84547098393698,108.49477435270842,115.95541462075663,83.82490482526049,113.00663974172973,99.93548514773109,81.23814007561526,83.6277347881757,113.24397958733746,69.51098858431817,101.92094420114464,102.84031478395724,117.1444195796602,121.28401045190623,100.13224028070144,125.05903912640987,105.88915942162143,88.71743646860212,124.74626135182162,90.44174554644223,104.04119655663975,115.14790373361318,88.1500987491771,107.79389025868194,121.70815070852487,116.30054917623563,120.90963938110302,111.45797706931297,113.87681606995001,140.95853150966323,125.60608512704322,59.931468228150074,89.25984682671123,111.25208423270534,79.97773606321212,119.70359225540047,113.4390147336375,98.27733987664074,105.05300673337517,129.16168273897415,119.24274154108231,109.87008279228137,108.82131029595237,108.39196682354037,112.69194011719108,126.47266789211291,101.68942667685724
2022-04-14,78.74818898482829,103.36439146152522,108.3911837076593,74.09581462065196,105.24006340075064,89.07875401014178,114.87941787237503,111.95054751243777,103.39305064947858,107.26103841428315,89.80849240196015,125.33758900073657,152.07142207034644,109.52732530935121,107.63935916170654,93.31951345913482,91.78677050927305,122.66445927354776,117.91101165171925,91.77788240551583,86.29453052987337,99.58313224776919,96.7266775777414,105.84824250419105,102.3610064826269,122.66537379243472,94.99586954960132,87.20474017135079,88.56182613795283,79.0929777906205,91.87323637942262,92.69534539951054,99.20664695419235,93.8000133189832,91.36982824266012,118.52691004285904,92.1965984062561,85.43084071679283,88.94497404277949,112.14046522168951,232.84950218053157,98.03097360504137,88.08468734613491,99.74549561580903,95.90425508371924,100.03998512014405,99.5081941283816,113.7414420350053,86.3987879136635,116.66755416260955,91.78410330923329,97.46862582796005,79.02847959801497,91.62983270855483,84.20686035522026,108.48934479066182,116.75390639587108,84.7279122152991,112.07472323517494,99.68929963784606,80.4125692379383,82.52129377052832,112.46771360078345,70.17698507583731,102.55397343220032,101.50330787124874,118.00736118275358,119.84701489368327,100.04940906865298,124.47903874855946,106.38817746436816,89.42540107037202,125.46891118505108,90.38668953145978,104.86004442332556,116.30231772176666,88.30326073813329,108.80103639934809,120.2300775635772,115.4090293131731,121.48470793284962,112.00967108828682,112.94763182239366,140.62054942987916,125.2306198413983,59.89676859683366,89.99290916814199,110.11045938271069,80.07237338555277,118.26118072562608,113.97677520535991,98.27117751522384,105.507590408983,129.43686833518456,117.71740168440425,110.46471132745997,109.87208540932937,108.9744187130143,110.12319553303,125.47996988715099,101.67808668957423
